fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-01,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.22,,44.050000000000004,1.021566401816118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-01,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.26,,51.86666666666667,1.0604113110539846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-11-01,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.4,,23.203333333333333,1.077431403533975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.22,,38.52333333333333,1.0383317469931643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-01,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,144.39333333333335,1.0388291241516228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-01,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,797.9566666666666,1.0401567336572162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,95.07,,88.93333333333332,1.068215892053973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-11-01,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.12,,67.86333333333333,1.0314848469964144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-01,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.89,,100.96,1.0895404120443741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-01,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.84,,74.41333333333334,1.0750761512273785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-01,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,130.39000000000001,0.9970089730807576,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-11-01,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.92,,19.150000000000002,1.0443864229765012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.39,,32.88333333333333,1.0643689812468322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-01,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,49.57,,48.14333333333334,1.0385653950010385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,97.74,1.1765909555964804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-02,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,118.25,1.1416490486257929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-02,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.16,,80.52999999999999,1.0555072643735255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-02,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,73.57,,71.19,1.053518752633797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-02,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.43,,34.02,1.02880658436214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-02,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,66.03,,66.77,0.9734910888123409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-02,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,71.36,,69.95666666666666,1.0006194310763807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-02,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,63.94,,63.44333333333333,1.0245363316345295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-02,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,373.4266666666667,1.071160781233263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-02,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,178.88,0.978309481216458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.72,,43.04333333333333,1.0454580655153722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-02,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.47,,52.46333333333333,1.0483512294300783,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-11-02,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.32,,24.80333333333333,1.0079290417954576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.08,,39.56333333333333,1.011037155615469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-02,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,140.4433333333333,1.0680464244179149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-02,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,793.0033333333332,1.0466538602191668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,93.44,,87.61000000000001,1.0843511014724345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-11-02,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,70.11,,68.55666666666667,1.0210531433850343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-02,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.79,,106.70666666666666,1.0308634262151692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-02,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.98,,79.06,1.0118897040222616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-02,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,123.02999999999999,1.0566528488986426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-11-02,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.89,,19.263333333333332,1.0382419103651153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.59,,33.75333333333333,1.0369346237408652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-02,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,49.15,,48.623333333333335,1.0283128813326934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,99.51333333333334,1.155624036979969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-03,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,117.83333333333333,1.1456859971711457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-03,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.43,,80.29666666666667,1.058574453069866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-03,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,73.55,,73.92666666666668,1.0145188925962665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-03,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.07,,34.089999999999996,1.026694045174538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-03,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.08,,60.47333333333333,1.0748539301069342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-03,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.72,,66.45,1.0534236267870578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-03,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.97,,62.43666666666667,1.0410549356681438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-03,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,364.87999999999994,1.0962508221881169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-03,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,167.87333333333333,1.0424526428656526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.67,,44.370000000000005,1.0141987829614603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-03,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,56.03,,52.63666666666666,1.044898993097334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-11-03,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.6,,23.973333333333333,1.042825361512792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.44,,38.23666666666667,1.0461162932612673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-03,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,150.02333333333334,0.9998444686382117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-03,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,758.0799999999999,1.0948712536935417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,95.9,,93.41000000000001,1.0170217321485922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-11-03,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.89,,65.71333333333332,1.0652328294612967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-03,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.16,,108.19000000000001,1.0167298271559293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-03,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.05,,79.56333333333333,1.0054882902509532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-03,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,130.21333333333334,0.9983616629121441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-11-03,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.27,,18.473333333333333,1.0826416456153014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.59,,34.04,1.028202115158637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-03,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,49.18,,49.75,1.0050251256281406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,105.55333333333333,1.0894966209814945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-04,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,121.64666666666666,1.109771469282622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-04,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.12,,79.06666666666666,1.0750421585160204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-04,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,76.4,,69.64,1.07696726019529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-04,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.5,,34.51,1.0141987829614605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-04,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.68,,62.74666666666667,1.0359116022099446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-04,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.1,,66.18666666666667,1.0576148267526189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
